siteId,Time,traffic_count
3702,2021-04-26,7662.428571428572
3702,2021-05-03,0.0
3702,2021-05-10,0.0
3702,2021-05-17,5540.571428571428
3702,2021-05-24,9805.142857142857
3702,2021-05-31,10033.285714285714
3702,2021-06-07,11593.714285714286
3702,2021-06-14,11230.57142857143
3702,2021-06-21,11345.0
3702,2021-06-28,11744.714285714286
3702,2021-07-05,12116.42857142857
3702,2021-07-12,12466.57142857143
3702,2021-07-19,12750.42857142857
3702,2021-07-26,12657.0
3702,2021-08-02,13381.714285714286
3702,2021-08-09,13672.857142857143
3702,2021-08-16,13527.42857142857
3702,2021-08-23,14864.0
3702,2021-08-30,13140.714285714286
3702,2021-09-06,11836.714285714286
3702,2021-09-13,12526.714285714286
3702,2021-09-20,10718.857142857143
3702,2021-09-27,12482.285714285714
3702,2021-10-04,8061.0
3703,2020-02-03,10587.666666666666
3703,2020-02-10,10584.42857142857
3703,2020-02-17,10438.142857142857
3703,2020-02-24,10748.42857142857
3703,2020-03-02,10857.142857142857
3703,2020-03-09,11116.285714285714
3703,2020-03-16,8784.285714285714
3703,2020-03-23,5419.0
3703,2020-03-30,3819.285714285714
3703,2020-04-06,2414.4285714285716
3703,2020-04-13,1960.2857142857142
3703,2020-04-20,2383.285714285714
3703,2020-04-27,2491.0
3703,2020-05-04,2307.285714285714
3703,2020-05-11,3103.0
3703,2020-05-18,3496.5714285714284
3703,2020-05-25,4357.857142857143
3703,2020-06-01,4282.285714285715
3703,2020-06-08,5246.714285714285
3703,2020-06-15,5801.285714285715
3703,2020-06-22,6327.857142857143
3703,2020-06-29,7547.0
3703,2020-07-06,9485.142857142857
3703,2020-07-13,9818.857142857143
3703,2020-07-20,10349.0
3703,2020-07-27,10865.42857142857
3703,2020-08-03,11668.714285714286
3703,2020-08-10,10299.42857142857
3703,2020-08-17,10414.142857142857
3703,2020-08-24,10384.857142857143
3703,2020-08-31,10024.42857142857
3703,2020-09-07,9703.285714285714
3703,2020-09-14,10138.714285714286
3703,2020-09-21,9467.142857142857
3703,2020-09-28,7261.142857142857
3703,2020-10-05,7999.142857142857
3703,2020-10-12,6361.0
3703,2020-10-19,6016.285714285715
3703,2020-10-26,5214.428571428572
3703,2020-11-02,5646.714285714285
3703,2020-11-09,5754.0
3703,2020-11-16,6042.0
3703,2020-11-23,6141.428571428572
3703,2020-11-30,6429.0
3703,2020-12-07,7784.571428571428
3703,2020-12-14,8262.42857142857
3703,2020-12-21,7025.285714285715
3703,2020-12-28,3924.1428571428573
3703,2021-01-04,2814.285714285714
3703,2021-01-11,2574.4285714285716
3703,2021-01-18,2437.285714285714
3703,2021-01-25,2502.1428571428573
3703,2021-02-01,2576.0
3703,2021-02-08,2639.4285714285716
3703,2021-02-15,2579.5714285714284
3703,2021-02-22,2912.714285714286
3703,2021-03-01,3048.1428571428573
3703,2021-03-08,3067.5714285714284
3703,2021-03-15,3246.1428571428573
3703,2021-03-22,2960.0
3703,2021-03-29,2971.714285714286
3703,2021-04-05,3067.714285714286
3703,2021-04-12,3733.5714285714284
3703,2021-04-19,3630.5714285714284
3703,2021-04-26,3825.714285714286
3703,2021-05-03,3838.285714285714
3703,2021-05-10,4247.0
3703,2021-05-17,5207.428571428572
3703,2021-05-24,5426.428571428572
3703,2021-05-31,5650.0
3703,2021-06-07,0.0
3703,2021-06-14,0.0
3703,2021-06-21,0.0
3703,2021-06-28,0.0
3703,2021-07-05,0.0
3703,2021-07-12,9166.42857142857
3703,2021-07-19,12719.57142857143
3703,2021-07-26,12691.285714285714
3703,2021-08-02,13035.857142857143
3703,2021-08-09,13477.57142857143
3703,2021-08-16,13237.57142857143
3703,2021-08-23,14329.57142857143
3703,2021-08-30,13084.142857142857
3703,2021-09-06,11286.0
3703,2021-09-13,11616.57142857143
3703,2021-09-20,11815.57142857143
3703,2021-09-27,11868.714285714286
3703,2021-10-04,10431.0
3704,2020-02-03,23048.666666666668
3704,2020-02-10,22912.85714285714
3704,2020-02-17,22608.714285714286
3704,2020-02-24,26836.0
3704,2020-03-02,24733.14285714286
3704,2020-03-09,25357.14285714286
3704,2020-03-16,20193.285714285714
3704,2020-03-23,13051.857142857143
3704,2020-03-30,9591.857142857143
